video_id,title,published_at,channel_title,view_count
2L9x9f19KLA,"[주식은 네모다] 주식, 일상에 다 있다! 헬스장 편💪",2026-01-05,교보증권 머니텐 Money10,937
w-Dqq503nSw,한국 부동산보다 미국 주식에 투자 해야하는 이유,2026-01-05,경제사냥꾼,22483
Q5zNhdv9tgc,"[오늘의 미국주식뉴스] AI 버블 붕괴가 두렵다면, 이 통계를 살펴보라!  / 아무거나 사면 오르는 시장은 끝났다!",2026-01-05,미국주식으로 은퇴하기 - 미주은,15769
EjtNskNlhNY,주린이는 제발 여기서 매매 하세요 #주식공부 #주식강의,2026-01-05,주식인생  Trading Advisor 또사이선생,2054
FFjNDwFblu8,"트럼프의 깜짝 베네수엘라 침공, 증시 대격변 시대 주목 받을 주식들",2026-01-05,소수몽키,128073
24kiZtjZqVc,"[LIVE]  몽당연필의 실시간  주식 상담 : 삼성전자, 이오테크닉스, 한미반도체, 두산에너빌리티, 에이비엘바이오, 오름테라퓨틱, 현대차, 미래에셋증권",2026-01-05,슈퍼개미 이세무사TV,3070
0tFxJ-7yGNk,[주식]삼성전자 20만원 반드시 간다! 외국인 기관이 쓸어담는 &#39;이 주식&#39; 지금도 바닥이다!,2026-01-05,수익맨,5658
sx3LI0GsCKQ,"삼성전자 하이닉스 더 오른다, 늦기전에 &#39;이 2개 주식&#39; 사모으면 10배 주식 탄생하며 26년 억소리나게 오를 겁니다 [인생주식]",2026-01-05,주식장인,59374
7qi9hIhNAUI,"🙋주식 포트폴리오, 투자 실패 사례, 경제적 자유, 돈의 흐름 공부법 등 다 풀어봅니다 |  Q&amp;A!",2026-01-05,미키피디아,82947
S9TADzNqaFA,[주식] 260105 또 급등! / 슈퍼 랠리가 나올 종목들,2026-01-05,한균수의 주식사용설명서,22025
C9nmMBJmnlc,[뉴스속보] 주식시장 &#39;대폭등&#39;...&quot;이런 건 처음 봅니다&quot; [정완진TV],2026-01-05,정완진TV,8970
n39BH5i8kyY,"[로보티즈 주식 전망]로보티즈 주식 “이 조합, 그냥 아니다”지금 안 보면 나중에 설명 못 한다 #로보티즈주식 #Robotis #로보티즈주식분석 #증시 #투자전략",2026-01-05,로앤주식솔루션,1463
BKhgBMBz4Lg,"치솟는 코스피, 이재명 정부에 대한 신뢰 덕분이다!",2026-01-05,서울의소리 VoiceOfSeoul,10844
APLLUXFbs3k,김현구의 고거참 주식 투톱 전략 01-05｜2026 순환매 속 종목들!?,2026-01-05,김현구 주챔TV,23855
Zoow38ozan8,"주식 시황. 증시 4,400p 돌파. &#39;묻지마&#39; 강세장 이끈 뉴스들. 이틀만에 50조원 번 큰손들. 베네수엘라 사태 그냥 통과? 반도체만 오른 것 아니다. 지수 어디까지 갈까 보니",2026-01-05,시황맨TV,21638
2dWjQPJy7Vw,또?,2026-01-05,돈크는못말려,9702
d-ObJkM7AuE,1월에는반드시사야합니다.#자산배분 #재테크#주식#주식etf #배당etf#원자재 #구리 #금 #금투자 #채권 #복리 #복리효과 #장기투자 #경제적자유 #경제공부 #투자 #투자공부,2026-01-05,Bradly Gregoire,920
dI3X6xpXq9c,애니 우찬 주식 풀매수합니다,2026-01-05,디케(Dike),1061
ZDBko8wbFzY,[주식] 10배 오를 &quot;바이오&quot; 대장➖1월 6일 마지막 기회! 상승랠리 이제 시작합니다 집중!! 빅파마가 인수할 급등임박 BEST3 최초 공개 바이오대장주 | 디에스경제연구소 영철,2026-01-05,디에스경제연구소,6085
76Q0az1vz6M,안정모의 주식투자님의 실시간 스트림,2026-01-05,안정모의 주식투자,18825
Ec8iuR9nIhA,국내 배당금이 가장 높은 주식TOP8 #주식초보#주식투자 #주식 #폭등주,2026-01-05,verrenne mitchellstarc,10884
sQq6Az3mH4Q,[01-06-화] 느리고 지루한,2026-01-05,주포와함께춤을,10091
TASCrTJNVWQ,2026년 1월5일 월요일  장중 실시간 주식 라이브 다시 또 시작!,2026-01-05,혜나냥 (혜주라TV),4345
ODBGY1HM3DM,"[긴급 시황]  두산에너빌리티 주가 급등! 외인 2800억 폭풍 매수… 갑자기 왜 이렇게 사나? / 삼성전자, 지금 팔까? 살까?ㅣ주식장인 이창대 대표",2026-01-05,815머니톡,46018
ld2tK9A7mPo,"금산 전문가의 진단! &#39;삼성전자&#39; [랭킹쇼, 오 나의 주식] #랭킹쇼 #토마토증권통",2026-01-05,TomatoTV,4055
4JgPUxm-IdQ,"코스닥 주식 인베니아, 연속 상한가 이유와 주가 전망",2026-01-05,하버드 출신 미국 변호사,2676
aqbAeegVLjE,1월 5일 - 위너스TV 주식 실시간 단타 추천방송,2026-01-05,위너스TV,4480
5RPXNTQ7OBo,🔴260105 꽉~찬 1월 증시일정 속 주목해야하는 섹터는? [보는게 다르면 버는게 다르다] 주식코주부 주식단테사단,2026-01-05,주식코주부_주식단테사단,3979
txeYCUmCySc,"NXT 급등주 테마주 세력주 대장주 주식실시간방송 2026년 달라지고 싶다면 딱, 일주일만 시청하세요",2026-01-05,[주식단테 NXT팀장] 주식스텔스,2974
IAl0Gcb0R0k,"26년 주식, 아무거나 사면 망한다?! 이번 주 미국증시, 공포의 금요일 올까? 이것 하나에 주식 계좌 완전히 갈라집니다!",2026-01-05,힐링여행자 (미국주식),14764
4-9Kfc0X3x8,주식 초보 → 상급자로 가는 필수 용어 TOP10한 줄로 바로 이해되게 정리했다 #수능 #주식투자의신 #주식,2026-01-05,은퇴 앞둔 투자 노트,2348
WxWfLS2lNWs,"코스피, 장중 4400선 돌파…13만전자, 70만닉스 신고가 경신!! 기회는 준비된 자에게 옵니다 l 2026.01.05(월) 하이라이트",2026-01-05,주식단테_경제차트파동연구소,3979
2RI4zRvuSfw,1월 5일 추천 주식,2026-01-05,디지털 컨트롤러,2173
igSqDcDtnGc,26년 시작도 순조롭게! 돌고래 기운 받고 주식 대박나세요 🥳 (만쥬x수급단타왕),2026-01-05,만쥬,37197
7gPMy-IqpWA,20260105 용사부의 단타 스윙 중장기 라이브 방송 베네수엘라 트럼프 전쟁? 🔴베네수엘라 마두루 생포#반도체 #AI #전력주,2026-01-05,용사부,0
zQ6akHPdhM8,데일리 주식 포인트_1/5 주식시황,2026-01-05,Daily주식포인트,1570
034KuRvC3Uw,두산에너빌리티 주식 투자 전략과 주가 전망,2026-01-05,하버드 출신 미국 변호사,11062
wxSGqO6GflI,"코스피 한미반도체 축하, 디아이티 25% 익절까지 &quot;다음 주식 종목은?&quot;",2026-01-05,주식투자마을,974
6ZRaL1h-2dU,"환율, 진짜 위기는 아직 시작도 안했습니다 #환율 #경제 #주식 #금리 #미국 #트럼프 #위기 #야식잡썰 #이대호",2026-01-04,와이스트릿 - 지식과 자산의 복리효과,52831
XWZSsAmwLWs,1월 5일 월요일 아침 주식방송ㅣ삼성이 인수할 세계 1위 꿈의 반도체 HBM TC본더 장비 &#39;이 주식&#39; 오늘 꼭 사세요 개미 다 털렸고 상한가 기대됩니다. 무섭게 오를겁니다,2026-01-04,주식또바기,10790
TCdPmw6fa80,팔란티어 2배 레버리지 주식에 1만 달러 투자했다면?,2026-01-04,끄적깨작,3055
xwhghtMGA0w,KakaoTalk(ID: kk5009)을 추가하고 777을 보내면 주식 자료를 받을 수 있습니다.🥰#주식  #투자  #증시  #한국주식  #주식투자,2026-01-04,kakaoID: kk5009,3171
F3cg-FfNkgY,좋아요 눌러주신 분들께 감사하다는 말씀 전하고 싶어요 #주식  #명언 #투자,2026-01-04,로드킹,7381
b2mvxC_oqCo,"[주식] 속보!! 삼성,현대,LG가 인수 할 로봇 손 세계 1위 &#39;이주식&#39; 1월 내내 사모으세요. 현대무벡스 보다 급등해요! #주식#로봇",2026-01-04,주식또바기,19155
ry3-0GCE0UY,"[긴급속보]🚨국민연금 &#39;이 주식&#39; 급하게 쓸어담았습니다 HD현대,LS가 인수 할 초고압 변압기 세계 1위 &#39;이주식&#39; 한주라도 당장사라! 두산에너빌리티 보다 더 올라요#전력#두산",2026-01-04,주식홈런왕,35422
Yq0Hn7MJCHA,"[주식]🌈100,000원까지 절대 팔지마라! 삼성家 인수한다! 세계1위  GPU 로봇 &quot;이 기업&quot; 2026년 대장주 등극! 때려죽여도 사모아라! #액추에이터 #로봇 #반도체 #원전",2026-01-04,주식홀인원,5247
xNBpKKuM584,33살 여자 실시간 주식계좌공개📊+연말결산🔥,2026-01-04,냐하,1432
4A3rrUJrRBk,긴급방송! 필수시청! 트럼프 &quot;미국이 베네수엘라 통치&quot; 내 주식 어떻게 할까?,2026-01-04,슈퍼개미 이주영TV,5329
YxMiTs-lUEU,"30년 전, 그 주식 정보 하나가 내 인생을 파괴했다",2026-01-04,어른의 오후,2340
N9_pV3hxkDs,일봉상에 이 캔들 상승신호 입니다   #주식공부 #주식강의,2026-01-04,주식인생  Trading Advisor 또사이선생,2932
4n5_CJVz6Yk,[주식] 국민연금 1200조 ESS 세계1위 &#39;이종목&#39; 삼성 LG도 목숨걸고 배팅! 테슬라가 인수 할 전고체 로봇 배터리 세계1위 놓치면 후회합니다.,2026-01-04,주식골든벨,28738
cx7lJu_ZTHs,주식잘하는 사람들 공통점,2026-01-04,라이프노트TV_삶을 필기하다..,2463
A1IVua5ABbg,"1월 초 며칠, 정말 중요합니다. 놓치지 마세요.#주식 #투자 #한국주식 #주식투자 #증시",2026-01-04,카카오톡 df2233,2332
X4OoO-UtMXU,"8년 뒤, 한국 주식 판을 갈아엎을 TOP88년 투자, 테마는 이미 정해졌습니다.  #주식#주식초보 #주식투자 #폭등주",2026-01-04,fusaine lawreens,7048
G--LXBK8pL8,[주식추천] 네이버가 직접 인수하는 로봇 주식 공개합니다!! #로봇관련주 #로봇대장주 #로봇주 #로봇관련주 #급등주 #주식추천 #주식정보 #급등주매매법 #급등주무료추천 #로봇대장주,2026-01-04, 한강뷰 매매기법,8694
VpcF7xfK2hs,주식에서 욕심 부리다 7일 만에 1억이 증발했습니다,2026-01-04,무한배터리,9999
Fc7egPEtOuA,주린이 올해 얼마나 벌었을까.. 2025년 주식수익 연말정산 / 주식 브이로그 백수의 일상,2026-01-04,간장게장 성장일기,10661
7aCLuj0pAR0,로봇!! 미래 먹거리 이래되면 난리난다#주린이공부 #주식투자 #주식 #로봇 #자동차부품 #급등주,2026-01-04,서울스탁,1931
3pvTNAG6Vgg,성장성에 비해 너무 싼 PEG 우량주 TOP10 #PEG #성장주 #주식투자 #재테크,2026-01-04,이슈한방,12975
FLgjAWH7Brs,2026년 세계 1등 주식은? (시가총액 TOP 10 순위 변동),2026-01-04,주식만냥,42415
mWFV1tulnLo,아직도 주식만 하세요? 원금 깎이는 게 무섭다면 ‘이것’부터 바꾸세요!,2026-01-03,행복한 노후 준비,541
uxMlp-zZOlw,이게 그 종목??｜국내 주식 종목명 변경 TOP 17 #국내주식 #종목명변경 #주식쇼츠,2026-01-03,행복의 나침반,434390
A981n90fdiA,내 주식이 떡락하는 이유 #웹툰추천,2026-01-03,눕작,20825
USYGg5N520k,연말·연초 외국인이 담은 종목｜외국인 순매수 TOP 16 #외국인순매수 #외국인수급 #국내주식,2026-01-03,행복의 나침반,446254
MCkqEF8GC6w,삼성전자 주식 이렇게 하세요 | 조진표 대표,2026-01-02,요즘투자,84144
hGXYBvfnayY,한순간에 무너진 대기업 TOP12,2026-01-02,영차영차별별순위,562443
W-YSa4m4BC4,주식 초보가 90% 지옥가는 이유 #주식 #주린이공부,2026-01-02,나는바닥에서잡아,33758
cUGUhXW4b20,가성비로 사격 입문하는 코스,2026-01-02,건빵튜브 GunBang Tube,97403
duTqDoeBSYU,S&amp;P 500 얼마씩 넣어야 돼요?,2026-01-02,김짠부,354332
FTT55f0WVvE,#주식투자 #투자 #주식 #한국증시 #증시 #재테크 #투자전략,2026-01-02,malcova,12669
SrQetrF2OKM,"1월2일 (금) 라이브 주식 방송 - 새해 복 많이 받으세요!! 26년 첫 거래일 종베는?(feat 반도체, 바이오, 재건, 콘텐츠, 2차전지, 로봇, 우주 등)",2026-01-02,주레카,2044
pSCv5Ph1dEI,20년주식고수🔴오늘 첫날 주식 중요이야기들   #주식단테,2026-01-02,주식단테_경제차트파동연구소,12611
Io5kx3Kx7mA,주식 시황. 새해 첫 날부터 증시 급등한 이유. 이 뉴스 정말 컸다. 삼성전자 이 기록마저 경신. 큰 손들 연초부터 담은 종목들과 특징주. 곧바로 등판하는 호재 하나. 악재 하나,2026-01-02,시황맨TV,18849
edM8O5zZzk4,[속보효] 역사적 신고가 달성한 코스피! 지금 사야할 주식 알려드립니다,2026-01-02,이효석아카데미,40712
JxgC7FgvYUs,[01-02-금] rebirth,2026-01-02,주포와함께춤을,28802
J5IlOb5lKWY,물타면 안 되는 이유,2026-01-02,머니코믹스 Money Comics,257590
8L70qIg69h4,1월 6일 전에는 꼭 사라#주식 #투자 #한국주식 #주식투자 #증시,2026-01-02,Sally Springer,41275
HsiPa4hMpSs,2026년 증시 조감도 2=사모아야 할 주식들,2026-01-01,박춘호 TV,14335
ZDOS-Obdzlk,아빠 주식투자 발라버린 어린 딸,2026-01-01,에라이! 얘네 웃겨서 곧 뜨겠네 ,40569
gLKGukd7qyg,1월 2일 금요일 아침 주식방송ㅣ현대가 인수할 세계 1위 로봇 액추에이터 대량양산계약 잭팟 터진 &#39;이 주식&#39; 오늘 꼭 사세요 개미 다 털렸고 상한가 기대됩니다. 무섭게 오를겁니다,2026-01-01,주식또바기,12114
a8-lI1xQwY0,바쁜 직장인도 실전에서 써먹는 주식 눌림매매,2026-01-01,주식에 미친 사람들,13568
BTh6JrJWRqE,(26년 시황) 상고하저 vs 상저하고?,2026-01-01,올랜도 킴 미국주식,41255
